"screen_name","word","n","total","freq"
"rogueitems","razor",1,10,0.1
"rogueitems","transport",1,10,0.1
"RoisinGalaxy","@asarathahs",1,18,0.0555555555555556
"RoisinGalaxy","@itsartykun",1,18,0.0555555555555556
"RoisinGalaxy","character",1,18,0.0555555555555556
"RoisinGalaxy","child",1,18,0.0555555555555556
"RoisinGalaxy","dude",1,18,0.0555555555555556
"RoisinGalaxy","fictional",1,18,0.0555555555555556
"RoisinGalaxy","forcing",1,18,0.0555555555555556
"RoisinGalaxy","fucking",1,18,0.0555555555555556
"RoisinGalaxy","lego",1,18,0.0555555555555556
"RoisinGalaxy","lord",1,18,0.0555555555555556
"RoisinGalaxy","play",1,18,0.0555555555555556
"RoisinGalaxy","reach",1,18,0.0555555555555556
"RoisinGalaxy","rings",1,18,0.0555555555555556
"RoisinGalaxy","star",1,18,0.0555555555555556
"RoisinGalaxy","talk",1,18,0.0555555555555556
"RoisinGalaxy","wars",1,18,0.0555555555555556
"Romy_Arths","lego",1,3,0.333333333333333
"Romy_Arths","star",1,3,0.333333333333333
"Romy_Arths","wars",1,3,0.333333333333333
"RoninTheWolf","3on",1,21,0.0476190476190476
"RoninTheWolf","apex",1,21,0.0476190476190476
"RoninTheWolf","battlefront",1,21,0.0476190476190476
"RoninTheWolf","dawn",1,21,0.0476190476190476
"RoninTheWolf","ghost",1,21,0.0476190476190476
"RoninTheWolf","god",1,21,0.0476190476190476
"RoninTheWolf","heroes",1,21,0.0476190476190476
"RoninTheWolf","horizon",1,21,0.0476190476190476
"RoninTheWolf","legends",1,21,0.0476190476190476
"RoninTheWolf","lego",1,21,0.0476190476190476
"RoninTheWolf","marvel",1,21,0.0476190476190476
"RoninTheWolf","nightmares",1,21,0.0476190476190476
"RoninTheWolf","ps2",1,21,0.0476190476190476
"RoninTheWolf","star",1,21,0.0476190476190476
"RoninTheWolf","super",1,21,0.0476190476190476
"RoninTheWolf","tsushima",1,21,0.0476190476190476
"RoninTheWolf","war",1,21,0.0476190476190476
"RoninTheWolf","wars",1,21,0.0476190476190476
"RoninTheWolf","x3",1,21,0.0476190476190476
"RossReviewsAll","@b1gstark",1,13,0.0769230769230769
"RossReviewsAll","background",1,13,0.0769230769230769
"RossReviewsAll","flexing",1,13,0.0769230769230769
"RossReviewsAll","haha",1,13,0.0769230769230769
"RossReviewsAll","https://t.co/cmamppb5zs",1,13,0.0769230769230769
"RossReviewsAll","load",1,13,0.0769230769230769
"RossReviewsAll","setup",1,13,0.0769230769230769
"RossReviewsAll","shit",1,13,0.0769230769230769
"RossReviewsAll","star",1,13,0.0769230769230769
"RossReviewsAll","stream",1,13,0.0769230769230769
"RossReviewsAll","wars",1,13,0.0769230769230769
"rowoof","aj1",1,36,0.0277777777777778
"rowoof","aja",1,36,0.0277777777777778
"rowoof","album",1,36,0.0277777777777778
"rowoof","america",1,36,0.0277777777777778
"rowoof","barbatos",1,36,0.0277777777777778
"rowoof","black",1,36,0.0277777777777778
"rowoof","captain",1,36,0.0277777777777778
"rowoof","endgame",1,36,0.0277777777777778
"rowoof","falcon",1,36,0.0277777777777778
"rowoof","godzilla",1,36,0.0277777777777778
"rowoof","gundam",1,36,0.0277777777777778
"rowoof","hg",1,36,0.0277777777777778
"rowoof","hot",1,36,0.0277777777777778
"rowoof","https://t.co/r3gzhild9x",1,36,0.0277777777777778
"rowoof","iron",1,36,0.0277777777777778
"rowoof","kong",1,36,0.0277777777777778
"rowoof","led",1,36,0.0277777777777778
"rowoof","lego",1,36,0.0277777777777778
"rowoof","limited",1,36,0.0277777777777778
"rowoof","lupus",1,36,0.0277777777777778
"rowoof","mark",1,36,0.0277777777777778
"rowoof","millenium",1,36,0.0277777777777778
"rowoof","monsterarts",1,36,0.0277777777777778
"rowoof","nder",1,36,0.0277777777777778
"rowoof","noeasy",1,36,0.0277777777777778
"rowoof","playstation",1,36,0.0277777777777778
"rowoof","rex",1,36,0.0277777777777778
"rowoof","sama",1,36,0.0277777777777778
"rowoof","sh",1,36,0.0277777777777778
"rowoof","star",1,36,0.0277777777777778
"rowoof","toe",1,36,0.0277777777777778
"rowoof","ver",1,36,0.0277777777777778
"rowoof","wars",1,36,0.0277777777777778
"rowoof","zd",1,36,0.0277777777777778
"rpcodefree","coming",1,7,0.142857142857143
"rpcodefree","game",1,7,0.142857142857143
"rpcodefree","https://t.co/fnvtnqn520",1,7,0.142857142857143
"rpcodefree","https://t.co/pfi8ahp1qy",1,7,0.142857142857143
"rpcodefree","lego",1,7,0.142857142857143
"rpcodefree","star",1,7,0.142857142857143
"rpcodefree","wars",1,7,0.142857142857143
"RShannon61","@youtube",1,11,0.0909090909090909
"RShannon61","attack",1,11,0.0909090909090909
"RShannon61","bad",1,11,0.0909090909090909
"RShannon61","batch",1,11,0.0909090909090909
"RShannon61","build",1,11,0.0909090909090909
"RShannon61","https://t.co/nhwxcrtsqg",1,11,0.0909090909090909
"RShannon61","lego",1,11,0.0909090909090909
"RShannon61","live",1,11,0.0909090909090909
"RShannon61","shuttle",1,11,0.0909090909090909
"RShannon61","star",1,11,0.0909090909090909
"RShannon61","wars",1,11,0.0909090909090909
"rsmokinjoe","@robertoblake",1,12,0.0833333333333333
"rsmokinjoe","advent",1,12,0.0833333333333333
"rsmokinjoe","baby",1,12,0.0833333333333333
"rsmokinjoe","buying",1,12,0.0833333333333333
"rsmokinjoe","calendar",1,12,0.0833333333333333
"rsmokinjoe","fig",1,12,0.0833333333333333
"rsmokinjoe","lego",1,12,0.0833333333333333
"rsmokinjoe","lol",1,12,0.0833333333333333
"rsmokinjoe","mini",1,12,0.0833333333333333
"rsmokinjoe","star",1,12,0.0833333333333333
"rsmokinjoe","wars",1,12,0.0833333333333333
"rsmokinjoe","yoda",1,12,0.0833333333333333
"rsoftsolution","apple",1,11,0.0909090909090909
"rsoftsolution","arcade",1,11,0.0909090909090909
"rsoftsolution","battles",1,11,0.0909090909090909
"rsoftsolution","castlevania",1,11,0.0909090909090909
"rsoftsolution","coming",1,11,0.0909090909090909
"rsoftsolution","grimoire",1,11,0.0909090909090909
"rsoftsolution","https://t.co/zpxmh2rrjh",1,11,0.0909090909090909
"rsoftsolution","lego",1,11,0.0909090909090909
"rsoftsolution","souls",1,11,0.0909090909090909
"rsoftsolution","star",1,11,0.0909090909090909
"rsoftsolution","wars",1,11,0.0909090909090909
"RuthHeinzelmann","#impfzentrumbraunschweig",1,20,0.05
"RuthHeinzelmann","2nd",1,20,0.05
"RuthHeinzelmann","danke",1,20,0.05
"RuthHeinzelmann","das",1,20,0.05
"RuthHeinzelmann","disney",1,20,0.05
"RuthHeinzelmann","doctor",1,20,0.05
"RuthHeinzelmann","https://t.co/wogu1tvvft",1,20,0.05
"RuthHeinzelmann","landed",1,20,0.05
"RuthHeinzelmann","lego",1,20,0.05
"RuthHeinzelmann","lucasfilm",1,20,0.05
"RuthHeinzelmann","opportunity",1,20,0.05
"RuthHeinzelmann","photo",1,20,0.05
"RuthHeinzelmann","pupils",1,20,0.05
"RuthHeinzelmann","special",1,20,0.05
"RuthHeinzelmann","star",1,20,0.05
"RuthHeinzelmann","surprise",1,20,0.05
"RuthHeinzelmann","time",1,20,0.05
"RuthHeinzelmann","told",1,20,0.05
"RuthHeinzelmann","vaccination",1,20,0.05
"RuthHeinzelmann","wars",1,20,0.05
"ruzmakesmusic","copping",1,7,0.142857142857143
"ruzmakesmusic","excited",1,7,0.142857142857143
"ruzmakesmusic","game",1,7,0.142857142857143
"ruzmakesmusic","lego",1,7,0.142857142857143
"ruzmakesmusic","star",1,7,0.142857142857143
"ruzmakesmusic","switch",1,7,0.142857142857143
"ruzmakesmusic","wars",1,7,0.142857142857143
"RyanMit69510512","animations",1,7,0.142857142857143
"RyanMit69510512","kid",1,7,0.142857142857143
"RyanMit69510512","lego",1,7,0.142857142857143
"RyanMit69510512","star",1,7,0.142857142857143
"RyanMit69510512","stopmotion",1,7,0.142857142857143
"RyanMit69510512","wars",1,7,0.142857142857143
"RyanMit69510512","yeah",1,7,0.142857142857143
"S_J_Dexter","@healthandwn",1,14,0.0714285714285714
"S_J_Dexter","approx",1,14,0.0714285714285714
"S_J_Dexter","baseball",1,14,0.0714285714285714
"S_J_Dexter","cap",1,14,0.0714285714285714
"S_J_Dexter","cheap",1,14,0.0714285714285714
"S_J_Dexter","green",1,14,0.0714285714285714
"S_J_Dexter","impossibly",1,14,0.0714285714285714
"S_J_Dexter","lego",1,14,0.0714285714285714
"S_J_Dexter","months",1,14,0.0714285714285714
"S_J_Dexter","quality",1,14,0.0714285714285714
"S_J_Dexter","received",1,14,0.0714285714285714
"S_J_Dexter","set",1,14,0.0714285714285714
"S_J_Dexter","star",1,14,0.0714285714285714
"S_J_Dexter","wars",1,14,0.0714285714285714
"S3NT1N3L17","alrightdespite",1,26,0.0384615384615385
"S3NT1N3L17","call",1,26,0.0384615384615385
"S3NT1N3L17","continues",1,26,0.0384615384615385
"S3NT1N3L17","cute",1,26,0.0384615384615385
"S3NT1N3L17","duty",1,26,0.0384615384615385
"S3NT1N3L17","express",1,26,0.0384615384615385
"S3NT1N3L17","fight",1,26,0.0384615384615385
"S3NT1N3L17","forza",1,26,0.0384615384615385
"S3NT1N3L17","fun",1,26,0.0384615384615385
"S3NT1N3L17","game",1,26,0.0384615384615385
"S3NT1N3L17","halo",1,26,0.0384615384615385
"S3NT1N3L17","hopeful",1,26,0.0384615384615385
"S3NT1N3L17","horizon",1,26,0.0384615384615385
"S3NT1N3L17","https://t.co/i8hpslhu8s",1,26,0.0384615384615385
"S3NT1N3L17","impress",1,26,0.0384615384615385
"S3NT1N3L17","infinite",1,26,0.0384615384615385
"S3NT1N3L17","lego",1,26,0.0384615384615385
"S3NT1N3L17","midnight",1,26,0.0384615384615385
"S3NT1N3L17","platformer",1,26,0.0384615384615385
"S3NT1N3L17","psychonauts",1,26,0.0384615384615385
"S3NT1N3L17","reboot",1,26,0.0384615384615385
"S3NT1N3L17","row",1,26,0.0384615384615385
"S3NT1N3L17","saints",1,26,0.0384615384615385
"S3NT1N3L17","star",1,26,0.0384615384615385
"S3NT1N3L17","vanguard",1,26,0.0384615384615385
"S3NT1N3L17","wars",1,26,0.0384615384615385
"SABooksPro","#books",1,11,0.0909090909090909
"SABooksPro","#ebay",1,11,0.0909090909090909
"SABooksPro","#magazines",1,11,0.0909090909090909
"SABooksPro","c3p0s",1,11,0.0909090909090909
"SABooksPro","galaxy",1,11,0.0909090909090909
"SABooksPro","guide",1,11,0.0909090909090909
"SABooksPro","https://t.co/kvizt2fbcs",1,11,0.0909090909090909
"SABooksPro","lego",1,11,0.0909090909090909
"SABooksPro","r2d2",1,11,0.0909090909090909
"SABooksPro","star",1,11,0.0909090909090909
"SABooksPro","wars",1,11,0.0909090909090909
"SaddlerAden","add",1,7,0.142857142857143
"SaddlerAden","lego",1,7,0.142857142857143
"SaddlerAden","saga",1,7,0.142857142857143
"SaddlerAden","sex",1,7,0.142857142857143
"SaddlerAden","skywalker",1,7,0.142857142857143
"SaddlerAden","star",1,7,0.142857142857143
"SaddlerAden","wars",1,7,0.142857142857143
"sadieadlrs","god",1,11,0.0909090909090909
"sadieadlrs","gotham",1,11,0.0909090909090909
"sadieadlrs","hogwarts",1,11,0.0909090909090909
"sadieadlrs","horizon",1,11,0.0909090909090909
"sadieadlrs","kill",1,11,0.0909090909090909
"sadieadlrs","knights",1,11,0.0909090909090909
"sadieadlrs","legacy",1,11,0.0909090909090909
"sadieadlrs","lego",1,11,0.0909090909090909
"sadieadlrs","star",1,11,0.0909090909090909
"sadieadlrs","war",1,11,0.0909090909090909
"sadieadlrs","wars",1,11,0.0909090909090909
"SailorDisco","@drhinfectos",1,8,0.125
"SailorDisco","@senatoramidalla",1,8,0.125
"SailorDisco","game",1,8,0.125
"SailorDisco","lego",1,8,0.125
"SailorDisco","nah",1,8,0.125
"SailorDisco","rebels",1,8,0.125
"SailorDisco","star",1,8,0.125
"SailorDisco","wars",1,8,0.125
"SaintRuckus","@justinsgaming",1,7,0.142857142857143
"SaintRuckus","https://t.co/nfgaqjh0ux",1,7,0.142857142857143
"SaintRuckus","lego",1,7,0.142857142857143
"SaintRuckus","star",1,7,0.142857142857143
"SaintRuckus","waits",1,7,0.142857142857143
"SaintRuckus","wars",1,7,0.142857142857143
"SaintRuckus","world",1,7,0.142857142857143
"SamAsturiano","@mavixchairs",1,6,0.166666666666667
"SamAsturiano","lego",1,6,0.166666666666667
"SamAsturiano","son",1,6,0.166666666666667
"SamAsturiano","star",1,6,0.166666666666667
"SamAsturiano","tcs",1,6,0.166666666666667
"SamAsturiano","wars",1,6,0.166666666666667
"Sammiesora2","@skittlejunkie",1,12,0.0833333333333333
"Sammiesora2","continue",1,12,0.0833333333333333
"Sammiesora2","ghost",1,12,0.0833333333333333
"Sammiesora2","gonna",1,12,0.0833333333333333
"Sammiesora2","lego",1,12,0.0833333333333333
"Sammiesora2","pushed",1,12,0.0833333333333333
"Sammiesora2","sad",1,12,0.0833333333333333
"Sammiesora2","saga",1,12,0.0833333333333333
"Sammiesora2","skywalker",1,12,0.0833333333333333
"Sammiesora2","star",1,12,0.0833333333333333
"Sammiesora2","tsushima",1,12,0.0833333333333333
"Sammiesora2","wars",1,12,0.0833333333333333
"sammuelvv","complete",1,7,0.142857142857143
"sammuelvv","cultured",1,7,0.142857142857143
"sammuelvv","lego",1,7,0.142857142857143
"sammuelvv","saga",1,7,0.142857142857143
"sammuelvv","star",1,7,0.142857142857143
"sammuelvv","start",1,7,0.142857142857143
"sammuelvv","wars",1,7,0.142857142857143
"SammySaidSo","@distrackers",1,9,0.111111111111111
"SammySaidSo","build",1,9,0.111111111111111
"SammySaidSo","fighter",1,9,0.111111111111111
"SammySaidSo","lego",1,9,0.111111111111111
"SammySaidSo","lol",1,9,0.111111111111111
"SammySaidSo","lost",1,9,0.111111111111111
"SammySaidSo","micro",1,9,0.111111111111111
"SammySaidSo","star",1,9,0.111111111111111
"SammySaidSo","wars",1,9,0.111111111111111
"samshawmedia","@andrewreiner",1,28,0.0357142857142857
"samshawmedia","@cadeonder",1,28,0.0357142857142857
"samshawmedia","animal",1,28,0.0357142857142857
"samshawmedia","cold",1,28,0.0357142857142857
"samshawmedia","consistently",1,28,0.0357142857142857
"samshawmedia","covid",1,28,0.0357142857142857
"samshawmedia","crossing",1,28,0.0357142857142857
"samshawmedia","days",1,28,0.0357142857142857
"samshawmedia","fortnite",1,28,0.0357142857142857
"samshawmedia","house",1,28,0.0357142857142857
"samshawmedia","lego",1,28,0.0357142857142857
"samshawmedia","modern",1,28,0.0357142857142857
"samshawmedia","played",1,28,0.0357142857142857
"samshawmedia","ps3",1,28,0.0357142857142857
"samshawmedia","ps5",1,28,0.0357142857142857
"samshawmedia","real",1,28,0.0357142857142857
"samshawmedia","recovering",1,28,0.0357142857142857
"samshawmedia","refreshing",1,28,0.0357142857142857
"samshawmedia","spent",1,28,0.0357142857142857
"samshawmedia","spiderman",1,28,0.0357142857142857
"samshawmedia","star",1,28,0.0357142857142857
"samshawmedia","stuck",1,28,0.0357142857142857
"samshawmedia","switch",1,28,0.0357142857142857
"samshawmedia","time",1,28,0.0357142857142857
"samshawmedia","war",1,28,0.0357142857142857
"samshawmedia","warfare",1,28,0.0357142857142857
"samshawmedia","wars",1,28,0.0357142857142857
"samshawmedia","warzone",1,28,0.0357142857142857
"sandcrawlerblog","apple",1,8,0.125
"sandcrawlerblog","arcade",1,8,0.125
"sandcrawlerblog","exclusive",1,8,0.125
"sandcrawlerblog","game",1,8,0.125
"sandcrawlerblog","https://t.co/7ww3bord6k",1,8,0.125
"sandcrawlerblog","lego",1,8,0.125
"sandcrawlerblog","star",1,8,0.125
"sandcrawlerblog","wars",1,8,0.125
"SarahThrawn","character",1,25,0.04
"SarahThrawn","class",1,25,0.04
"SarahThrawn","complimented",1,25,0.04
"SarahThrawn","darth",1,25,0.04
"SarahThrawn","favorite",1,25,0.04
"SarahThrawn","helped",1,25,0.04
"SarahThrawn","https://t.co/lnh3ck75dr",1,25,0.04
"SarahThrawn","kids",1,25,0.04
"SarahThrawn","love",1,25,0.04
"SarahThrawn","maul",1,25,0.04
"SarahThrawn","moms",1,25,0.04
"SarahThrawn","school",1,25,0.04
"SarahThrawn","shirts",1,25,0.04
"SarahThrawn","star",1,25,0.04
"SarahThrawn","sunday",1,25,0.04
"SarahThrawn","teach",1,25,0.04
"SarahThrawn","wars",1,25,0.04
"sarucaco","@wicblac",1,15,0.0666666666666667
"sarucaco","agree",1,15,0.0666666666666667
"sarucaco","batman",1,15,0.0666666666666667
"sarucaco","describe",1,15,0.0666666666666667
"sarucaco","fuck",1,15,0.0666666666666667
"sarucaco","fun",1,15,0.0666666666666667
"sarucaco","games",1,15,0.0666666666666667
"sarucaco","holy",1,15,0.0666666666666667
"sarucaco","lego",1,15,0.0666666666666667
"sarucaco","played",1,15,0.0666666666666667
"sarucaco","ps2",1,15,0.0666666666666667
"sarucaco","star",1,15,0.0666666666666667
"sarucaco","trash",1,15,0.0666666666666667
"sarucaco","wars",1,15,0.0666666666666667
"sarucaco","word",1,15,0.0666666666666667
"SaturnsSenpai","@skyevvolffe",1,15,0.0666666666666667
"SaturnsSenpai","animal",1,15,0.0666666666666667
"SaturnsSenpai","board",1,15,0.0666666666666667
"SaturnsSenpai","bros",1,15,0.0666666666666667
"SaturnsSenpai","complete",1,15,0.0666666666666667
"SaturnsSenpai","crossing",1,15,0.0666666666666667
"SaturnsSenpai","ff14",1,15,0.0666666666666667
"SaturnsSenpai","games",1,15,0.0666666666666667
"SaturnsSenpai","lego",1,15,0.0666666666666667
"SaturnsSenpai","lot",1,15,0.0666666666666667
"SaturnsSenpai","rainbow",1,15,0.0666666666666667
"SaturnsSenpai","saga",1,15,0.0666666666666667
"SaturnsSenpai","smash",1,15,0.0666666666666667
"SaturnsSenpai","star",1,15,0.0666666666666667
"SaturnsSenpai","wars",1,15,0.0666666666666667
"Scaramo06704955","@amygamin16",1,6,0.166666666666667
"Scaramo06704955","@bfgamin",1,6,0.166666666666667
"Scaramo06704955","lego",1,6,0.166666666666667
"Scaramo06704955","play",1,6,0.166666666666667
"Scaramo06704955","star",1,6,0.166666666666667
"Scaramo06704955","wars",1,6,0.166666666666667
"ScarifSurfClub","@youtube",1,7,0.142857142857143
"ScarifSurfClub","https://t.co/cqajbf7efq",1,7,0.142857142857143
"ScarifSurfClub","issue",1,7,0.142857142857143
"ScarifSurfClub","lego",1,7,0.142857142857143
"ScarifSurfClub","magazine",1,7,0.142857142857143
"ScarifSurfClub","star",1,7,0.142857142857143
"ScarifSurfClub","wars",1,7,0.142857142857143
"scorpionGD_","@onefollowperday",1,6,0.166666666666667
"scorpionGD_","complete",1,6,0.166666666666667
"scorpionGD_","lego",1,6,0.166666666666667
"scorpionGD_","saga",1,6,0.166666666666667
"scorpionGD_","star",1,6,0.166666666666667
"scorpionGD_","wars",1,6,0.166666666666667
"Scotty__P","@agentadam",1,19,0.0526315789473684
"Scotty__P","@brickonator",1,19,0.0526315789473684
"Scotty__P","death",1,19,0.0526315789473684
"Scotty__P","drilled",1,19,0.0526315789473684
"Scotty__P","hole",1,19,0.0526315789473684
"Scotty__P","laser",1,19,0.0526315789473684
"Scotty__P","lego",1,19,0.0526315789473684
"Scotty__P","light",1,19,0.0526315789473684
"Scotty__P","originally",1,19,0.0526315789473684
"Scotty__P","remember",1,19,0.0526315789473684
"Scotty__P","sold",1,19,0.0526315789473684
"Scotty__P","sticking",1,19,0.0526315789473684
"Scotty__P","super",1,19,0.0526315789473684
"Scotty__P","top",1,19,0.0526315789473684
"Scotty__P","tree",1,19,0.0526315789473684
"Scotty__P","wars",1,19,0.0526315789473684
"Scotty__P","xmas",1,19,0.0526315789473684
"screenrant","announced",1,13,0.0769230769230769
"screenrant","apple",1,13,0.0769230769230769
"screenrant","arcade",1,13,0.0769230769230769
"screenrant","arriving",1,13,0.0769230769230769
"screenrant","battles",1,13,0.0769230769230769
"screenrant","game",1,13,0.0769230769230769
"screenrant","https://t.co/fliil7rze3",1,13,0.0769230769230769
"screenrant","https://t.co/p5rwksda8o",1,13,0.0769230769230769
"screenrant","lego",1,13,0.0769230769230769
"screenrant","multiplayer",1,13,0.0769230769230769
"screenrant","star",1,13,0.0769230769230769
"screenrant","strategy",1,13,0.0769230769230769
"screenrant","wars",1,13,0.0769230769230769
"scribe_ineti","@digi1701",1,8,0.125
"scribe_ineti","block",1,8,0.125
"scribe_ineti","buildings",1,8,0.125
"scribe_ineti","companies",1,8,0.125
"scribe_ineti","lego",1,8,0.125
"scribe_ineti","license",1,8,0.125
"scribe_ineti","star",1,8,0.125
"scribe_ineti","wars",1,8,0.125
"Sdelintwouters","#legostarwars",1,9,0.111111111111111
"Sdelintwouters","building",1,9,0.111111111111111
"Sdelintwouters","finished",1,9,0.111111111111111
"Sdelintwouters","https://t.co/xh6ssv2nms",1,9,0.111111111111111
"Sdelintwouters","lego",1,9,0.111111111111111
"Sdelintwouters","set",1,9,0.111111111111111
"Sdelintwouters","star",1,9,0.111111111111111
"Sdelintwouters","time",1,9,0.111111111111111
"Sdelintwouters","wars",1,9,0.111111111111111
"sean_doc16","@hatoktalk",1,15,0.0666666666666667
"sean_doc16","adult",1,15,0.0666666666666667
"sean_doc16","complex",1,15,0.0666666666666667
"sean_doc16","figure",1,15,0.0666666666666667
"sean_doc16","game",1,15,0.0666666666666667
"sean_doc16","kid",1,15,0.0666666666666667
"sean_doc16","lego",1,15,0.0666666666666667
"sean_doc16","outta",1,15,0.0666666666666667
"sean_doc16","played",1,15,0.0666666666666667
"sean_doc16","reach",1,15,0.0666666666666667
"sean_doc16","star",1,15,0.0666666666666667
"sean_doc16","time",1,15,0.0666666666666667
"sean_doc16","wars",1,15,0.0666666666666667
"sega_ps1fan","@cosygamegirl",1,27,0.037037037037037
"sega_ps1fan","blood",1,27,0.037037037037037
"sega_ps1fan","bowl",1,27,0.037037037037037
"sega_ps1fan","devs",1,27,0.037037037037037
"sega_ps1fan","downhill",1,27,0.037037037037037
"sega_ps1fan","fave",1,27,0.037037037037037
"sega_ps1fan","finish",1,27,0.037037037037037
"sega_ps1fan","intriguing",1,27,0.037037037037037
"sega_ps1fan","lego",1,27,0.037037037037037
